id,artist_name,caption,url,description
67,Unknown,Bannockburn.(Facing p. 292.),https://www.oldbookillustrations.com/illustrations/bannockburn/,"View of a rustic landscape with a house by the side of a dirt road on which a woman is walking, clumps of trees, and a stream in the foreground.
This illustration is the odd one out in this series: unlike the others, it wasn’t created by Henry Macbeth-Raeburn, but is a photo-etching made from a photograph. It is also absent from the London edition[1] published the same year, which comprises the other five etchings. "
68,"Grasset, Eugène",Poster for the Librairie Romantique.(Plate 42.),https://www.oldbookillustrations.com/illustrations/librairie-romantique/,"A woman dressed in the fashion of the 1830s is seen from behind reading from a large book and seemingly reclining on a block of lettering as Notre-Dame Cathedral stands in the background and a skull lies at her feet, adding to the Romantic atmosphere. This poster was commissioned by bookstore owner and publisher Ed. Monnier to advertise a series of books pertaining to Romanticism, the lettering changing accordingly.
The caption reads in the original French: Affiche pour la Librairie Romantique."
69,"Toulouse-Lautrec, Henri de",Poster for the café-concert Divan Japonais.(Plate 2.),https://www.oldbookillustrations.com/illustrations/divan-japonais/,"Belle-Époque poster advertising the Divan Japonais and showing the interior of the cabaret. At the forefront, Lautrec depicted two of his friends: the dancer Jane Avril in an outstanding black outfit and the art critic Édouard Dujardin. The silhouette of singer Yvette Guilbert performing on stage can be seen in the background, recognizable by her long black gloves.
Each lithograph reproduced in this book is authenticated by a blind stamp on the page, modeled on an original drawing by Jules Chéret.
The caption reads in the original French: Affiche pour le concert Divan Japonais."
70,"Ryley, Charles Reuben","Sketch for the entry on the ""common musk,"" i.e. the Siberian musk deer.",https://www.oldbookillustrations.com/illustrations/siberian-musk-deer-sketch/,"Watercolor sketch made to be later engraved and included as an illustration to the entry on the “common musk,” currently known as the Siberian musk deer (Moschus moschiferus).
The plate was engraved by George Noble (fl. 1795–1806)."
71,"Macbeth-Raeburn, Henry",The escape.(Facing p. 186.),https://www.oldbookillustrations.com/illustrations/escape-convent/,"Two women—one wearing a hooded cloak, the other dressed as a man—are sneaking out of a convent as a man-at-arms waits in the distance."
72,"Ryley, Charles Reuben","Moschus moschiferus. The common musk.(Facing p. 9, I.)",https://www.oldbookillustrations.com/illustrations/siberian-musk-deer-ryley/,"Copper-plate engraving showing a Siberian musk deer (Moschus moschiferus), a mammal in the family Moschidae native to Northeast Asia, notable for its tusks and its scent glands, for which it is hunted.
This plate was engraved after a watercolor sketch."
73,"Mayer, Auguste Etienne François",interior of the iron mine at Dannemora.(Plate 200.),https://www.oldbookillustrations.com/illustrations/dannemora-mine/,"View of the interior of the iron ore mine at Dannemora, Sweden, showing a large underground room with a vaulted dome-like roof and workers gathered around a fire.
The caption reads in the original French: Intérieur des mines de fer de Danemora [sic]."
74,"Fröhlich, Karl",Morning.,https://www.oldbookillustrations.com/illustrations/morning/,"Silhouette illustration showing lively rural scenery with a watchman carrying a spear, and a dog sitting at his side, a herdsman driving cattle to a stream, and a windmill on a hillock."
75,"Macbeth-Raeburn, Henry",The travellers.(Facing p. 6.),https://www.oldbookillustrations.com/illustrations/travelers/,A woman and a man are walking arm in arm on a path overlooking the waters of a choppy lake.
76,"Macbeth-Raeburn, Henry",Douglas Castle.,https://www.oldbookillustrations.com/illustrations/douglas-castle/,"Night scene showing the moonlit tower of a medieval castle overlooking a lake and a rocky path in the foreground, running along the water."
77,"Mayer, Auguste Etienne François",The old locks at Trollhättan.(Plate 175.),https://www.oldbookillustrations.com/illustrations/old-locks-trollhattan/,"View of the old lock system at Trollhättan as seen from the top, looking down the Trollhätte Canal. The canal was built to allow boat traffic around the Trollhätte Waterfalls and link Lake Vänern to the Kattegat and the Gothenburg area. This first set of locks was completed in 1800.
The caption reads in the original French: Les vieilles écluses de Trollhattan. Suède."
78,"Lauvergne, Barthélémy","View of Vilna as seen cemetery-side, February 21, 1840 (Russia).(Plate 291.)",https://www.oldbookillustrations.com/illustrations/vilnius/,"Winter view of Vilnius taken at some distance from an elevation, showing the Lithuanian capital city as it spreads down a gentle slope, beyond the few trees and houses standing in the foreground.
The caption reads in the original French: Vue de Vilna, prise du côté du cimetière, 21 Février 1840 (Russie)."
79,"Mayer, Auguste Etienne François",Gripsholm Castle as seen from lake Mälaren.(Plate 191.),https://www.oldbookillustrations.com/illustrations/gripsholm-castle/,"View of Gripsholm Castle as seen from lake Mälaren. Gripsholm Castle, located some 37 miles (60 km) from Stockholm, was used as a residence by the  Swedish Royal Family. Built in the first half of the sixteenth century, it was renovated in the late eighteenth century, on which occasion a theater was added on the third floor of the largest of the circular towers. At the time this picture was created (ca. 1840), the castle had already been converted into a portrait gallery.
The caption reads in the original French: Château de Gripsholm, vue prise du lac Mélar. Suède."
80,"Fröhlich, Karl",Evening in the wood.,https://www.oldbookillustrations.com/illustrations/evening-wood/,"Silhouette illustration showing a country woman followed by a child, carrying a large basket on her head, with a rake atop, and a smaller one in her hand as undaunted deer watch her walk by from a short distance."
81,"Mayer, Auguste Etienne François",Masting sheer in the port of Karlskrona.(Plate 216.),https://www.oldbookillustrations.com/illustrations/masting-sheer-karlskrona/,"A ship has been brought under a masting sheer and is having one of its masts put into place as shipyard workers fasten mooring lines to bollards.
The caption reads in the original French: Machine à mâter du port de Carlskrona [sic]. Suède."
82,"Mayer, Auguste Etienne François",Uppsala Cathedral as seen from the north.(Plate 195.),https://www.oldbookillustrations.com/illustrations/uppsala-cathedral/,"View of the north side of Uppsala Cathedral with a few houses in the front and the Fyris River in the foreground. The cathedral is seen before the changes that took place in the 1880s, which included the restoration of the high spires destroyed by fire in 1702.
The caption reads in the original French: Cathédrale d’Upsala [sic], vue prise au nord. Suède."
83,"Fröhlich, Karl",Harness three cats to convey us.,https://www.oldbookillustrations.com/illustrations/coach-horses/,Silhouette illustration showing a coachman screaming at (very large) cats jumping about a carriage as three children and their dog seem to be showing more patience.
84,"Fröhlich, Karl",Autumn.,https://www.oldbookillustrations.com/illustrations/autumn/,"Silhouette illustration showing autumn outdoor merriment, with people dancing, drinking, and flirting to the sound of a fiddle under a grape harbor."
85,"Jacob, Nicolas-Henri",Sagittal cross-section of the encephalon.(Plate 27.),https://www.oldbookillustrations.com/illustrations/sagittal-section-encephalon/,"Hand-colored anatomical plate showing the head of a man seen from the side with part of the skull cut away along the sagittal plane, so that a cross-section of the brain is exposed while the face remains mostly unaffected.
The caption reads in the original French: Coupe de l’encéphale sur le plan médian."
86,"Rhead, Louis",Encourage the beautiful.,https://www.oldbookillustrations.com/illustrations/ex-libris-encourage-beautiful/,"Bookplate design showing a seated woman seen from the side wearing a peplos-like gown and about to write or draw on a piece of paper among floral ornamentation. Below, a scroll bears the inscription “Encourage the beautiful, for the useful encourages itself,” allegedly quoted from Goethe."
87,"Rhead, Louis",Ex-libris with swans.,https://www.oldbookillustrations.com/illustrations/ex-libris-swans/,"Bookplate design showing a woman standing in a park with a book in her hands, by a small pond in which three swans are swimming."
88,"Jacob, Nicolas-Henri",Deep back muscle nerves.(Plate 54.),https://www.oldbookillustrations.com/illustrations/nerves-trunk-back/,"Hand-colored anatomical plate showing a human head and torso seen from the back. The arms have been removed as well as most of the skin, the superficial muscle layer, and the lower jaw, in order to expose the deeper muscle nerves.
The caption reads in the original French: Nerfs musculaires profonds du dos."
